order_id,promised_delivery_date,actual_delivery_date,delivery_partner,delivery_status
ORD000504,2026-01-01,2026-01-01,Shadowfax,Delivered
ORD000505,2026-01-29,2026-01-29,Xpressbees,Delivered
ORD000506,2026-03-18,2026-03-18,Ekart,Delivered
ORD000507,2026-09-03,2026-09-03,BlueDart,Delivered
ORD000508,2025-09-12,2025-09-12,Shadowfax,Delivered
ORD000509,2026-04-23,2026-04-26,Xpressbees,Delivered
ORD000510,2025-07-24,2025-07-27,BlueDart,Delivered
ORD000511,2025-08-12,2025-08-15,BlueDart,Delivered
ORD000512,2025-08-31,2025-09-01,Shadowfax,Delivered
ORD000513,2025-05-09,2025-05-10,Delhivery,Delivered
ORD000514,2026-01-21,2026-01-23,Delhivery,Delivered
ORD000517,2026-04-27,2026-05-04,Xpressbees,Delivered
ORD000518,2025-07-12,2025-07-12,Shadowfax,Delivered
ORD000519,2025-05-07,2025-05-09,Delhivery,Delivered
ORD000520,2026-09-01,2026-09-01,Ekart,Delivered
ORD000522,2025-03-30,2025-03-31,Delhivery,Delivered
ORD000523,2025-07-20,2025-07-20,Xpressbees,Delivered
ORD000524,2026-06-10,2026-06-13,Ekart,Delivered
ORD000525,2025-07-04,2025-07-06,BlueDart,Delivered
ORD000528,2026-02-07,,Delhivery,In Transit/Lost
ORD000529,2026-01-03,2026-01-10,Xpressbees,Delivered
ORD000530,2026-07-01,,Delhivery,In Transit/Lost
ORD000531,2026-05-08,2026-05-08,Ekart,Delivered
ORD000532,2025-09-08,,Shadowfax,In Transit/Lost
ORD000533,2025-11-26,2025-11-26,Shadowfax,Delivered
ORD000534,2025-06-17,2025-06-24,BlueDart,Delivered
ORD000535,2025-12-20,2025-12-20,Ekart,Delivered
ORD000536,2026-07-31,2026-07-31,Shadowfax,Delivered
ORD000537,2025-07-20,2025-07-22,Delhivery,Delivered
ORD000538,2025-10-08,2025-10-15,BlueDart,Delivered
ORD000540,2026-07-04,2026-07-07,BlueDart,Delivered
ORD000541,2025-12-28,2025-12-28,Ekart,Delivered
ORD000542,2026-05-19,2026-05-19,BlueDart,Delivered
ORD000543,2025-07-04,2025-07-04,Xpressbees,Delivered
ORD000544,2025-08-23,2025-08-24,Delhivery,Delivered
ORD000546,2025-09-06,,Xpressbees,In Transit/Lost
ORD000547,2026-07-06,2026-07-06,Xpressbees,Delivered
ORD000548,2026-03-10,2026-03-13,Shadowfax,Delivered
ORD000549,2025-06-11,2025-06-12,Shadowfax,Delivered
ORD000550,2026-07-09,2026-07-09,Delhivery,Delivered
ORD000551,2026-04-29,2026-04-29,Shadowfax,Delivered
ORD000552,2025-08-01,2025-08-01,Shadowfax,Delivered
ORD000553,2026-07-19,2026-07-20,Xpressbees,Delivered
ORD000554,2025-07-03,2025-07-03,BlueDart,Delivered
ORD000555,2025-04-10,2025-04-10,Shadowfax,Delivered
ORD000556,2026-03-18,2026-03-25,BlueDart,Delivered
ORD000557,2025-11-24,2025-11-24,Ekart,Delivered
ORD000559,2026-08-07,2026-08-07,Delhivery,Delivered
ORD000560,2025-05-09,2025-05-11,Ekart,Delivered
ORD000561,2025-11-11,,Xpressbees,In Transit/Lost
ORD000562,2025-06-14,2025-06-21,BlueDart,Delivered
ORD000563,2025-12-21,2025-12-21,Delhivery,Delivered
ORD000564,2025-12-25,2025-12-26,Delhivery,Delivered
ORD000565,2025-04-23,2025-04-26,BlueDart,Delivered
ORD000566,2025-08-19,2025-08-20,Ekart,Delivered
ORD000567,2025-05-17,2025-05-17,Ekart,Delivered
ORD000568,2026-03-10,2026-03-11,BlueDart,Delivered
ORD000569,2026-04-22,2026-04-22,Delhivery,Delivered
ORD000570,2025-11-06,2025-11-06,BlueDart,Delivered
ORD000571,2025-08-28,2025-09-04,Ekart,Delivered
ORD000572,2025-10-28,2025-10-28,Shadowfax,Delivered
ORD000573,2026-02-07,2026-02-09,Xpressbees,Delivered
ORD000574,2026-01-02,2026-01-02,Delhivery,Delivered
ORD000575,2025-12-17,2025-12-17,Delhivery,Delivered
ORD000576,2025-11-15,2025-11-22,BlueDart,Delivered
ORD000577,2026-03-26,2026-03-26,Ekart,Delivered
ORD000579,2026-08-23,2026-08-23,BlueDart,Delivered
ORD000580,2025-07-19,2025-07-26,Shadowfax,Delivered
ORD000581,2025-04-20,2025-04-20,Xpressbees,Delivered
ORD000582,2025-04-12,,Xpressbees,In Transit/Lost
ORD000583,2025-08-16,2025-08-17,BlueDart,Delivered
ORD000584,2025-04-30,2025-05-03,Shadowfax,Delivered
ORD000585,2025-05-16,2025-05-18,Ekart,Delivered
ORD000586,2025-07-25,2025-07-25,Shadowfax,Delivered
ORD000587,2026-02-21,,Xpressbees,In Transit/Lost
ORD000588,2026-04-14,2026-04-14,BlueDart,Delivered
ORD000589,2025-10-20,2025-10-20,Ekart,Delivered
ORD000590,2025-05-16,2025-05-16,Ekart,Delivered
ORD000591,2026-04-24,2026-04-24,Shadowfax,Delivered
ORD000593,2025-08-17,2025-08-24,Ekart,Delivered
ORD000595,2026-05-22,2026-05-22,Xpressbees,Delivered
ORD000598,2026-02-09,2026-02-09,Ekart,Delivered
ORD000599,2026-04-26,2026-04-26,Delhivery,Delivered
ORD000600,2025-05-15,,Xpressbees,In Transit/Lost
ORD000601,2025-12-21,2025-12-22,Delhivery,Delivered
ORD000602,2026-04-05,2026-04-07,Shadowfax,Delivered
ORD000603,2025-12-08,2025-12-08,Shadowfax,Delivered
ORD000605,2026-07-27,2026-07-30,Xpressbees,Delivered
ORD000606,2025-07-29,2025-07-31,BlueDart,Delivered
ORD000607,2025-09-11,,Delhivery,In Transit/Lost
ORD000608,2025-05-02,2025-05-02,Delhivery,Delivered
ORD000609,2025-07-04,,Xpressbees,In Transit/Lost
ORD000610,2026-07-22,2026-07-22,Shadowfax,Delivered
ORD000611,2025-06-08,,Xpressbees,In Transit/Lost
ORD000613,2025-12-06,2025-12-07,BlueDart,Delivered
ORD000614,2025-09-20,2025-09-20,Shadowfax,Delivered
ORD000617,2025-05-06,2025-05-06,Ekart,Delivered
ORD000618,2026-03-25,2026-03-26,BlueDart,Delivered
ORD000620,2026-02-09,2026-02-09,Xpressbees,Delivered
ORD000621,2026-08-30,2026-08-30,Delhivery,Delivered
ORD000622,2026-02-02,2026-02-05,Shadowfax,Delivered
ORD000623,2025-12-13,2025-12-15,Shadowfax,Delivered
ORD000624,2025-08-06,2025-08-07,Shadowfax,Delivered
ORD000625,2025-05-24,2025-05-24,BlueDart,Delivered
ORD000626,2026-06-10,2026-06-10,BlueDart,Delivered
ORD000627,2026-01-26,2026-01-26,Ekart,Delivered
ORD000628,2026-09-11,2026-09-14,Xpressbees,Delivered
ORD000629,2026-06-19,2026-06-19,Ekart,Delivered
ORD000630,2025-12-31,2026-01-03,Delhivery,Delivered
ORD000631,2025-06-21,,Delhivery,In Transit/Lost
ORD000632,2025-06-13,,Xpressbees,In Transit/Lost
ORD000633,2025-05-14,2025-05-15,Ekart,Delivered
ORD000634,2025-09-06,,Shadowfax,In Transit/Lost
ORD000635,2026-04-27,2026-04-29,Xpressbees,Delivered
ORD000636,2025-11-22,2025-11-29,Delhivery,Delivered
ORD000637,2026-04-25,,Delhivery,In Transit/Lost
ORD000638,2026-09-08,2026-09-15,Ekart,Delivered
ORD000639,2025-08-10,2025-08-10,Xpressbees,Delivered
ORD000640,2025-12-12,2025-12-12,Xpressbees,Delivered
ORD000641,2025-10-07,,BlueDart,In Transit/Lost
ORD000642,2025-04-02,2025-04-02,Delhivery,Delivered
ORD000643,2025-10-01,2025-10-01,Shadowfax,Delivered
ORD000644,2026-04-10,2026-04-12,BlueDart,Delivered
ORD000645,2026-07-18,2026-07-18,Ekart,Delivered
ORD000646,2026-05-18,2026-05-20,Ekart,Delivered
ORD000647,2026-07-01,,Delhivery,In Transit/Lost
ORD000648,2026-07-26,2026-08-02,Xpressbees,Delivered
ORD000649,2026-02-08,2026-02-11,Ekart,Delivered
ORD000650,2025-05-23,,BlueDart,In Transit/Lost
ORD000651,2026-03-28,2026-04-04,Delhivery,Delivered
ORD000652,2026-04-23,2026-04-23,Shadowfax,Delivered
ORD000653,2025-04-06,,Xpressbees,In Transit/Lost
ORD000654,2026-09-02,2026-09-05,Xpressbees,Delivered
ORD000655,2026-06-28,2026-06-28,Xpressbees,Delivered
ORD000656,2026-03-17,2026-03-17,Ekart,Delivered
ORD000657,2025-06-07,2025-06-07,Shadowfax,Delivered
ORD000658,2025-12-19,2025-12-19,BlueDart,Delivered
ORD000659,2025-08-01,,Xpressbees,In Transit/Lost
ORD000660,2026-04-30,,Xpressbees,In Transit/Lost
ORD000661,2026-08-30,2026-08-30,Xpressbees,Delivered
ORD000662,2025-10-03,2025-10-06,Shadowfax,Delivered
ORD000664,2025-07-06,2025-07-06,Xpressbees,Delivered
ORD000665,2026-08-22,2026-08-24,Shadowfax,Delivered
ORD000666,2026-03-03,2026-03-03,Ekart,Delivered
ORD000668,2026-07-12,2026-07-19,Shadowfax,Delivered
ORD000669,2026-03-27,2026-04-03,Ekart,Delivered
ORD000670,2026-07-22,2026-07-29,Delhivery,Delivered
ORD000672,2026-08-25,2026-08-25,Xpressbees,Delivered
ORD000673,2026-01-03,2026-01-04,Delhivery,Delivered
ORD000674,2025-08-14,2025-08-17,BlueDart,Delivered
ORD000675,2026-03-27,2026-03-27,Delhivery,Delivered
ORD000676,2026-07-15,2026-07-18,Shadowfax,Delivered
ORD000677,2025-10-20,2025-10-20,Shadowfax,Delivered
ORD000678,2025-11-04,2025-11-11,Xpressbees,Delivered
ORD000679,2026-09-12,2026-09-19,Delhivery,Delivered
ORD000680,2025-09-07,2025-09-07,Ekart,Delivered
ORD000681,2025-04-14,2025-04-15,BlueDart,Delivered
ORD000682,2025-12-29,2025-12-30,Shadowfax,Delivered
ORD000683,2025-09-27,2025-09-28,Shadowfax,Delivered
ORD000684,2026-02-16,2026-02-18,Shadowfax,Delivered
ORD000685,2025-11-12,2025-11-12,Delhivery,Delivered
ORD000686,2025-11-24,2025-11-24,Delhivery,Delivered
ORD000687,2026-08-27,2026-08-27,Delhivery,Delivered
ORD000688,2026-05-26,2026-05-26,Shadowfax,Delivered
ORD000689,2025-08-27,2025-08-27,Shadowfax,Delivered
ORD000690,2026-08-28,2026-08-28,BlueDart,Delivered
ORD000691,2025-12-19,2025-12-22,Shadowfax,Delivered
ORD000692,2026-03-28,2026-04-04,Delhivery,Delivered
ORD000693,2025-11-30,2025-11-30,Shadowfax,Delivered
ORD000694,2025-06-12,2025-06-12,Xpressbees,Delivered
ORD000695,2026-08-27,2026-08-28,Shadowfax,Delivered
ORD000696,2026-02-22,2026-02-25,Ekart,Delivered
ORD000697,2026-03-16,2026-03-16,Xpressbees,Delivered
ORD000698,2025-09-02,2025-09-02,BlueDart,Delivered
ORD000699,2025-08-27,2025-08-27,Xpressbees,Delivered
ORD000700,2026-05-28,2026-05-29,Shadowfax,Delivered
ORD000702,2025-04-16,2025-04-17,Delhivery,Delivered
ORD000703,2025-08-24,2025-08-25,Shadowfax,Delivered
ORD000704,2026-02-08,2026-02-10,Delhivery,Delivered
ORD000705,2025-04-20,2025-04-20,Ekart,Delivered
ORD000706,2025-09-04,2025-09-06,Xpressbees,Delivered
ORD000707,2025-11-10,2025-11-10,Shadowfax,Delivered
ORD000708,2026-03-17,2026-03-17,Ekart,Delivered
ORD000709,2025-03-25,2025-03-26,Ekart,Delivered
ORD000710,2025-08-05,2025-08-06,Ekart,Delivered
ORD000711,2025-09-29,2025-09-29,Shadowfax,Delivered
ORD000712,2025-08-22,2025-08-22,Xpressbees,Delivered
ORD000713,2026-06-30,,BlueDart,In Transit/Lost
ORD000714,2026-03-18,2026-03-18,Xpressbees,Delivered
ORD000716,2025-06-14,2025-06-14,BlueDart,Delivered
ORD000717,2025-05-11,2025-05-11,Ekart,Delivered
ORD000718,2025-08-18,2025-08-18,Ekart,Delivered
ORD000719,2026-09-12,2026-09-12,Delhivery,Delivered
ORD000720,2025-07-07,2025-07-07,Ekart,Delivered
ORD000721,2026-02-05,2026-02-05,Delhivery,Delivered
ORD000723,2025-07-21,2025-07-24,Shadowfax,Delivered
ORD000724,2025-12-05,2025-12-12,BlueDart,Delivered
ORD000726,2026-06-05,2026-06-08,Ekart,Delivered
ORD000727,2026-03-02,2026-03-02,Xpressbees,Delivered
ORD000728,2025-11-07,2025-11-07,BlueDart,Delivered
ORD000729,2026-08-29,,BlueDart,In Transit/Lost
ORD000730,2025-05-15,2025-05-15,BlueDart,Delivered
ORD000731,2025-08-11,2025-08-13,Xpressbees,Delivered
ORD000732,2025-09-05,2025-09-05,Shadowfax,Delivered
ORD000733,2025-09-06,,Ekart,In Transit/Lost
ORD000734,2026-01-21,2026-01-21,Ekart,Delivered
ORD000735,2026-03-26,2026-03-28,Ekart,Delivered
ORD000736,2025-09-14,2025-09-15,Xpressbees,Delivered
ORD000737,2026-01-30,2026-01-30,Ekart,Delivered
ORD000738,2026-03-29,2026-03-31,Xpressbees,Delivered
ORD000739,2025-07-08,,BlueDart,In Transit/Lost
ORD000740,2025-06-06,,BlueDart,In Transit/Lost
ORD000741,2026-01-19,2026-01-19,Ekart,Delivered
ORD000742,2025-09-02,2025-09-05,BlueDart,Delivered
ORD000744,2026-01-23,2026-01-30,Xpressbees,Delivered
ORD000745,2026-02-28,2026-02-28,Delhivery,Delivered
ORD000746,2026-01-13,2026-01-13,Xpressbees,Delivered
ORD000747,2025-10-12,2025-10-19,Ekart,Delivered
ORD000748,2026-07-08,,Xpressbees,In Transit/Lost
ORD000749,2025-11-16,2025-11-23,Shadowfax,Delivered
ORD000750,2025-06-08,2025-06-08,BlueDart,Delivered
ORD000751,2025-11-19,2025-11-26,Xpressbees,Delivered
ORD000752,2025-09-08,,Ekart,In Transit/Lost
ORD000753,2026-08-10,2026-08-10,Shadowfax,Delivered
ORD000754,2026-04-11,2026-04-13,BlueDart,Delivered
ORD000755,2025-12-03,2025-12-05,Ekart,Delivered
ORD000756,2025-11-09,2025-11-11,Xpressbees,Delivered
ORD000758,2025-11-01,2025-11-03,BlueDart,Delivered
ORD000759,2025-04-08,2025-04-15,BlueDart,Delivered
ORD000760,2026-01-19,,BlueDart,In Transit/Lost
ORD000761,2026-08-24,2026-08-26,Ekart,Delivered
ORD000762,2025-11-06,2025-11-07,Xpressbees,Delivered
ORD000763,2026-05-05,2026-05-05,Delhivery,Delivered
ORD000764,2026-02-21,2026-02-21,Shadowfax,Delivered
ORD000766,2025-08-02,2025-08-03,Delhivery,Delivered
ORD000767,2025-12-24,2025-12-31,Shadowfax,Delivered
ORD000769,2026-01-11,2026-01-11,BlueDart,Delivered
ORD000770,2026-01-22,,Shadowfax,In Transit/Lost
ORD000771,2025-08-31,2025-08-31,Xpressbees,Delivered
ORD000773,2025-10-23,2025-10-25,Delhivery,Delivered
ORD000774,2025-10-26,2025-10-26,Delhivery,Delivered
ORD000775,2025-03-28,2025-03-28,Xpressbees,Delivered
ORD000776,2026-06-03,2026-06-03,Shadowfax,Delivered
ORD000777,2026-07-11,2026-07-12,BlueDart,Delivered
ORD000778,2025-11-28,2025-11-28,Shadowfax,Delivered
ORD000779,2025-04-21,,Shadowfax,In Transit/Lost
ORD000780,2025-04-24,2025-04-26,Delhivery,Delivered
ORD000781,2026-06-14,2026-06-14,BlueDart,Delivered
ORD000782,2026-03-09,2026-03-11,Xpressbees,Delivered
ORD000783,2025-09-19,2025-09-19,Shadowfax,Delivered
ORD000784,2025-05-16,2025-05-16,BlueDart,Delivered
ORD000785,2025-08-29,2025-08-29,BlueDart,Delivered
ORD000786,2025-12-08,2025-12-08,Xpressbees,Delivered
ORD000787,2025-09-20,2025-09-23,Shadowfax,Delivered
ORD000788,2025-04-25,2025-04-27,Shadowfax,Delivered
ORD000789,2026-04-26,2026-04-27,Ekart,Delivered
ORD000790,2026-03-23,2026-03-23,BlueDart,Delivered
ORD000791,2026-04-26,,Shadowfax,In Transit/Lost
ORD000792,2025-04-23,2025-04-23,Shadowfax,Delivered
ORD000793,2025-07-13,2025-07-13,Shadowfax,Delivered
ORD000794,2025-06-08,2025-06-08,Xpressbees,Delivered
ORD000795,2026-04-28,2026-04-28,BlueDart,Delivered
ORD000796,2025-12-15,,Ekart,In Transit/Lost
ORD000797,2025-07-24,2025-07-24,Delhivery,Delivered
ORD000798,2026-03-23,2026-03-24,Delhivery,Delivered
ORD000799,2026-06-29,2026-06-29,Delhivery,Delivered
ORD000800,2025-09-03,2025-09-03,BlueDart,Delivered
ORD000801,2025-09-09,2025-09-12,Shadowfax,Delivered
ORD000802,2026-09-08,2026-09-11,Shadowfax,Delivered
ORD000803,2025-03-27,2025-03-27,Ekart,Delivered
ORD000804,2025-12-09,2025-12-09,Xpressbees,Delivered
ORD000805,2026-03-30,2026-04-02,Shadowfax,Delivered
ORD000806,2025-05-23,2025-05-23,Delhivery,Delivered
ORD000808,2026-02-12,,Delhivery,In Transit/Lost
ORD000809,2025-05-30,2025-05-31,Ekart,Delivered
ORD000810,2025-05-14,,BlueDart,In Transit/Lost
ORD000811,2025-07-12,2025-07-12,Delhivery,Delivered
ORD000812,2025-12-04,,BlueDart,In Transit/Lost
ORD000814,2025-11-17,2025-11-20,Shadowfax,Delivered
ORD000816,2025-05-27,2025-05-30,Delhivery,Delivered
ORD000817,2025-10-29,2025-10-29,BlueDart,Delivered
ORD000818,2026-09-07,2026-09-07,BlueDart,Delivered
ORD000819,2026-06-11,2026-06-11,Ekart,Delivered
ORD000820,2026-06-22,2026-06-22,Shadowfax,Delivered
ORD000821,2026-01-12,2026-01-12,BlueDart,Delivered
ORD000822,2026-06-11,,Ekart,In Transit/Lost
ORD000823,2026-03-25,2026-03-25,BlueDart,Delivered
ORD000824,2026-07-03,,Delhivery,In Transit/Lost
ORD000825,2026-02-21,2026-02-24,Xpressbees,Delivered
ORD000826,2025-11-11,2025-11-11,Ekart,Delivered
ORD000827,2026-03-01,,Delhivery,In Transit/Lost
ORD000828,2025-07-01,2025-07-01,Shadowfax,Delivered
ORD000829,2026-06-11,2026-06-11,Shadowfax,Delivered
ORD000830,2026-03-14,2026-03-14,Ekart,Delivered
ORD000831,2025-06-23,2025-06-24,Shadowfax,Delivered
ORD000833,2026-01-15,2026-01-15,Shadowfax,Delivered
ORD000835,2025-08-26,2025-08-26,Shadowfax,Delivered
ORD000836,2026-03-20,2026-03-20,Shadowfax,Delivered
ORD000837,2026-08-22,,Delhivery,In Transit/Lost
ORD000838,2025-12-14,2025-12-14,Delhivery,Delivered
ORD000839,2026-03-21,2026-03-21,Ekart,Delivered
ORD000840,2025-10-20,2025-10-20,Shadowfax,Delivered
ORD000842,2025-05-20,2025-05-21,Ekart,Delivered
ORD000843,2025-11-03,2025-11-10,BlueDart,Delivered
ORD000845,2025-04-09,,Ekart,In Transit/Lost
ORD000846,2025-11-26,2025-11-26,Ekart,Delivered
ORD000847,2026-01-24,2026-01-27,BlueDart,Delivered
ORD000848,2025-03-28,2025-03-28,Shadowfax,Delivered
ORD000849,2025-09-02,2025-09-02,Delhivery,Delivered
ORD000851,2026-07-21,2026-07-28,Shadowfax,Delivered
ORD000852,2026-02-20,2026-02-20,Shadowfax,Delivered
ORD000853,2025-04-15,2025-04-18,Delhivery,Delivered
ORD000854,2026-07-28,2026-08-04,Shadowfax,Delivered
ORD000855,2026-08-25,,Xpressbees,In Transit/Lost
ORD000856,2025-12-02,2025-12-04,Delhivery,Delivered
ORD000857,2026-04-20,2026-04-21,Shadowfax,Delivered
ORD000858,2025-08-21,2025-08-28,Xpressbees,Delivered
ORD000859,2026-09-06,,Shadowfax,In Transit/Lost
ORD000860,2025-10-05,2025-10-07,BlueDart,Delivered
ORD000863,2025-09-27,,Shadowfax,In Transit/Lost
ORD000866,2025-04-28,2025-04-28,BlueDart,Delivered
ORD000867,2026-03-15,2026-03-17,Ekart,Delivered
ORD000868,2025-10-02,2025-10-02,Ekart,Delivered
ORD000869,2026-04-17,2026-04-19,Xpressbees,Delivered
ORD000870,2025-09-22,2025-09-23,Xpressbees,Delivered
ORD000872,2026-05-23,2026-05-23,Ekart,Delivered
ORD000874,2026-05-10,2026-05-11,Shadowfax,Delivered
ORD000875,2025-09-02,2025-09-02,Delhivery,Delivered
ORD000876,2025-10-24,2025-10-26,Xpressbees,Delivered
ORD000877,2026-07-31,2026-08-07,Ekart,Delivered
ORD000879,2025-10-13,2025-10-15,Shadowfax,Delivered
ORD000880,2025-12-04,2025-12-04,Delhivery,Delivered
ORD000881,2026-03-13,,Ekart,In Transit/Lost
ORD000882,2026-01-30,2026-01-30,Ekart,Delivered
ORD000883,2026-08-08,2026-08-09,BlueDart,Delivered
ORD000884,2026-05-16,2026-05-16,Delhivery,Delivered
ORD000885,2026-01-03,2026-01-03,BlueDart,Delivered
ORD000886,2025-06-01,2025-06-01,BlueDart,Delivered
ORD000887,2025-09-14,2025-09-14,Xpressbees,Delivered
ORD000888,2026-08-23,2026-08-23,Delhivery,Delivered
ORD000890,2026-02-21,2026-02-21,Ekart,Delivered
ORD000891,2025-10-29,2025-10-30,BlueDart,Delivered
ORD000892,2025-04-19,2025-04-20,Shadowfax,Delivered
ORD000893,2026-06-28,2026-06-29,Xpressbees,Delivered
ORD000894,2025-06-17,2025-06-18,Shadowfax,Delivered
ORD000895,2025-05-17,,Delhivery,In Transit/Lost
ORD000896,2025-05-20,2025-05-22,Ekart,Delivered
ORD000897,2026-08-12,2026-08-19,Delhivery,Delivered
ORD000898,2025-12-08,2025-12-08,Xpressbees,Delivered
ORD000899,2026-05-10,2026-05-10,Ekart,Delivered
ORD000900,2026-09-06,,Shadowfax,In Transit/Lost
ORD000901,2026-06-04,2026-06-11,Delhivery,Delivered
ORD000902,2026-04-24,,Shadowfax,In Transit/Lost
ORD000905,2025-06-25,,Shadowfax,In Transit/Lost
ORD000906,2026-07-18,2026-07-18,BlueDart,Delivered
ORD000907,2026-05-07,2026-05-08,Delhivery,Delivered
ORD000908,2025-11-06,2025-11-06,BlueDart,Delivered
ORD000910,2026-02-18,2026-02-19,BlueDart,Delivered
ORD000911,2025-05-24,2025-05-31,Shadowfax,Delivered
ORD000912,2026-06-26,2026-06-26,Shadowfax,Delivered
ORD000913,2025-05-01,2025-05-04,Shadowfax,Delivered
ORD000914,2026-05-09,2026-05-11,BlueDart,Delivered
ORD000915,2026-02-13,2026-02-16,Delhivery,Delivered
ORD000916,2026-06-22,,Shadowfax,In Transit/Lost
ORD000917,2026-08-04,2026-08-06,Shadowfax,Delivered
ORD000918,2025-09-14,2025-09-14,Xpressbees,Delivered
ORD000919,2026-04-07,2026-04-09,Delhivery,Delivered
ORD000920,2025-10-12,2025-10-14,Xpressbees,Delivered
ORD000922,2026-01-26,2026-01-27,Ekart,Delivered
ORD000923,2025-07-11,,Ekart,In Transit/Lost
ORD000924,2025-08-08,2025-08-15,Xpressbees,Delivered
ORD000925,2025-11-14,2025-11-17,Xpressbees,Delivered
ORD000926,2025-08-27,2025-08-27,Ekart,Delivered
ORD000927,2025-07-10,2025-07-10,Ekart,Delivered
ORD000928,2025-06-20,2025-06-20,Ekart,Delivered
ORD000929,2026-06-08,2026-06-09,BlueDart,Delivered
ORD000930,2026-06-05,2026-06-05,BlueDart,Delivered
ORD000931,2025-07-05,,Xpressbees,In Transit/Lost
ORD000932,2026-01-31,,Shadowfax,In Transit/Lost
ORD000933,2026-02-25,,Ekart,In Transit/Lost
ORD000934,2026-03-22,2026-03-22,Delhivery,Delivered
ORD000935,2025-07-12,2025-07-12,BlueDart,Delivered
ORD000936,2026-06-03,2026-06-06,BlueDart,Delivered
ORD000937,2026-07-19,2026-07-26,Xpressbees,Delivered
ORD000938,2025-10-06,2025-10-08,Xpressbees,Delivered
ORD000940,2026-01-12,2026-01-19,Delhivery,Delivered
ORD000941,2025-04-30,2025-04-30,Ekart,Delivered
ORD000942,2025-07-02,2025-07-05,BlueDart,Delivered
ORD000944,2026-07-30,2026-07-30,Xpressbees,Delivered
ORD000945,2026-03-05,2026-03-05,Delhivery,Delivered
ORD000946,2025-12-17,2025-12-17,Ekart,Delivered
ORD000947,2026-06-18,2026-06-20,Shadowfax,Delivered
ORD000948,2026-01-25,2026-01-25,Ekart,Delivered
ORD000949,2025-12-06,,Delhivery,In Transit/Lost
ORD000950,2025-10-02,2025-10-02,Xpressbees,Delivered
ORD000951,2026-02-20,2026-02-22,Ekart,Delivered
ORD000952,2026-01-20,2026-01-27,Xpressbees,Delivered
ORD000953,2025-06-07,,BlueDart,In Transit/Lost
ORD000954,2025-04-28,2025-04-29,Shadowfax,Delivered
ORD000955,2025-11-10,2025-11-11,BlueDart,Delivered
ORD000956,2025-10-15,2025-10-16,Shadowfax,Delivered
ORD000960,2025-09-02,2025-09-02,Delhivery,Delivered
ORD000961,2025-05-27,2025-05-27,Shadowfax,Delivered
ORD000962,2025-07-25,,Delhivery,In Transit/Lost
ORD000963,2026-02-10,2026-02-13,Ekart,Delivered
ORD000965,2025-07-21,2025-07-21,BlueDart,Delivered
ORD000966,2026-08-14,2026-08-14,BlueDart,Delivered
ORD000967,2026-08-04,2026-08-04,Ekart,Delivered
ORD000968,2025-08-08,,Shadowfax,In Transit/Lost
ORD000969,2026-04-09,2026-04-09,BlueDart,Delivered
ORD000971,2026-07-06,2026-07-06,Delhivery,Delivered
ORD000972,2026-08-27,,BlueDart,In Transit/Lost
ORD000973,2025-05-03,,Ekart,In Transit/Lost
ORD000974,2026-01-29,2026-01-29,Shadowfax,Delivered
ORD000975,2026-06-27,2026-06-27,Delhivery,Delivered
ORD000976,2026-08-11,2026-08-11,Shadowfax,Delivered
ORD000978,2025-10-25,2025-10-27,Xpressbees,Delivered
ORD000979,2025-04-22,2025-04-22,Xpressbees,Delivered
ORD000981,2025-05-22,2025-05-25,Xpressbees,Delivered
ORD000983,2026-07-31,2026-08-01,BlueDart,Delivered
ORD000984,2025-08-13,2025-08-13,BlueDart,Delivered
ORD000985,2025-04-08,2025-04-15,Xpressbees,Delivered
ORD000986,2025-09-24,2025-09-24,BlueDart,Delivered
ORD000987,2025-08-11,2025-08-11,Xpressbees,Delivered
ORD000988,2025-09-22,2025-09-22,Xpressbees,Delivered
ORD000990,2025-06-08,2025-06-09,BlueDart,Delivered
ORD000991,2026-01-15,2026-01-18,Shadowfax,Delivered
ORD000992,2026-04-23,2026-04-23,BlueDart,Delivered
ORD000993,2026-08-04,2026-08-04,BlueDart,Delivered
ORD000994,2026-03-17,2026-03-17,Shadowfax,Delivered
ORD000995,2026-07-12,2026-07-15,Delhivery,Delivered
ORD000997,2025-05-02,2025-05-09,Xpressbees,Delivered
ORD000998,2026-08-16,2026-08-16,BlueDart,Delivered
ORD000999,2026-07-26,2026-07-26,Shadowfax,Delivered
ORD001000,2026-04-07,,BlueDart,In Transit/Lost
ORD001001,2026-05-10,2026-05-10,Shadowfax,Delivered
ORD001002,2025-04-14,2025-04-14,Ekart,Delivered
