date,channel,spend,impressions,clicks
2026-05-01,Referral,1571.59,6967,86
2026-05-01,Organic Search,8183.51,4515,473
2026-05-01,Influencer,5886.46,23487,2812
2026-05-01,Email,9703.43,30421,2329
2026-05-02,Instagram Ads,817.67,48636,1388
2026-05-02,Google Ads,6424.01,3454,2134
2026-05-02,Referral,8225.29,13629,2334
2026-05-02,Organic Search,14312.06,19906,400
2026-05-02,Influencer,9216.35,26203,624
2026-05-02,Email,13099.9,21434,483
2026-05-03,Instagram Ads,12244.92,18141,1126
2026-05-03,Google Ads,6859.11,26497,2591
2026-05-03,Referral,920.22,24573,2079
2026-05-03,Organic Search,8900.19,17295,738
2026-05-03,Influencer,10107.89,5131,2271
2026-05-03,Email,3367.55,22139,2019
2026-05-04,Instagram Ads,6522.21,36328,1460
2026-05-04,Google Ads,3347.79,40719,1000
2026-05-04,Referral,3249.65,25586,566
2026-05-04,Organic Search,10639.49,8376,2541
2026-05-04,Influencer,5529.31,31531,2323
2026-05-04,Email,6324.49,7499,2277
2026-05-05,Instagram Ads,9930.02,12767,1946
2026-05-05,Google Ads,8015.86,41550,2340
2026-05-05,Referral,9856.78,28026,2149
2026-05-05,Organic Search,7298.51,38279,1624
2026-05-05,Influencer,13356.54,30773,2924
2026-05-05,Email,3433.74,46099,2493
2026-05-06,Instagram Ads,11061.7,41175,1534
2026-05-06,Google Ads,6053.76,35120,183
2026-05-06,Referral,11094.38,34934,1370
2026-05-06,Organic Search,11214.38,40199,2747
2026-05-06,Influencer,14852.39,29604,1478
2026-05-06,Email,2574.22,25961,944
2026-05-07,Instagram Ads,14799.09,42941,2633
2026-05-07,Google Ads,4909.66,32194,2312
2026-05-07,Referral,14862.91,25812,1151
2026-05-07,Organic Search,14991.07,35167,147
2026-05-07,Influencer,2312.1,22613,526
2026-05-07,Email,9922.47,34139,1215
2026-05-08,Instagram Ads,12101.35,10091,2759
2026-05-08,Google Ads,11301.31,25585,1296
2026-05-08,Referral,2293.18,1314,692
2026-05-08,Organic Search,2623.08,4309,1547
2026-05-08,Influencer,8249.88,22107,2418
2026-05-08,Email,12660.17,22174,2654
2026-05-09,Instagram Ads,7409.46,37230,2193
2026-05-09,Google Ads,810.92,35924,964
2026-05-09,Referral,5523.05,25667,758
2026-05-09,Organic Search,11031.63,30331,1050
2026-05-09,Influencer,14324.06,44534,2257
2026-05-09,Email,3113.2,26981,116
2026-05-10,Instagram Ads,6826.6,46513,1917
2026-05-10,Google Ads,1022.32,10518,1549
2026-05-10,Referral,14969.52,41548,379
2026-05-10,Organic Search,13186.64,31892,2728
2026-05-10,Influencer,9434.98,27436,453
2026-05-10,Email,1865.27,47342,2256
2026-05-11,Instagram Ads,10773.39,5007,2544
2026-05-11,Google Ads,12045.92,29654,2929
2026-05-11,Referral,1371.23,25659,2704
2026-05-11,Organic Search,8808.36,16564,790
2026-05-11,Influencer,4053.79,49192,844
2026-05-11,Email,6753.11,46428,1033
2026-05-12,Instagram Ads,6296.78,23289,2862
2026-05-12,Google Ads,4205.92,4126,385
2026-05-12,Referral,11392.43,48993,2002
2026-05-12,Organic Search,3603.44,5569,417
2026-05-12,Influencer,11662.68,2480,630
2026-05-12,Email,13133.64,12085,778
2026-05-13,Instagram Ads,2146.45,16864,325
2026-05-13,Google Ads,7583.41,44838,2822
2026-05-13,Referral,9584.11,41525,2483
2026-05-13,Organic Search,12846.23,36895,2379
2026-05-13,Influencer,2359.09,30505,1043
2026-05-13,Email,3746.98,19295,114
2026-05-14,Instagram Ads,9288.49,22986,2257
2026-05-14,Google Ads,6227.89,21985,1240
2026-05-14,Referral,6829.91,13136,1072
2026-05-14,Organic Search,11839.7,26123,1808
2026-05-14,Influencer,2516.73,10977,2431
2026-05-14,Email,11048.38,49655,1789
2026-05-15,Instagram Ads,14677.55,25670,963
2026-05-15,Google Ads,9068.53,30388,1185
2026-05-15,Referral,2408.15,26244,1783
2026-05-15,Organic Search,3453.2,33885,2621
2026-05-15,Influencer,9549.86,12429,656
2026-05-15,Email,8152.24,2769,88
2026-05-16,Instagram Ads,3185.82,15582,2681
2026-05-16,Google Ads,7350.08,42441,2829
2026-05-16,Referral,11079.43,27875,137
2026-05-16,Organic Search,9549.9,45918,850
2026-05-16,Influencer,1534.22,5348,1927
2026-05-16,Email,10204.82,46243,1069
2026-05-17,Instagram Ads,6148.64,11487,1009
2026-05-17,Google Ads,9036.57,14227,2292
2026-05-17,Referral,1818.55,39733,1102
2026-05-17,Organic Search,5477.95,42394,1195
2026-05-17,Influencer,10182.04,39214,1859
2026-05-17,Email,5593.48,6321,2869
2026-05-18,Instagram Ads,11843.31,23059,696
2026-05-18,Google Ads,3997.51,35735,2840
2026-05-18,Referral,5449.3,38679,1849
2026-05-18,Organic Search,2689.09,2379,1616
2026-05-18,Influencer,7126.64,5965,970
2026-05-18,Email,2554.86,45690,951
2026-05-19,Instagram Ads,7031.6,47140,115
2026-05-19,Google Ads,8900.77,16611,478
2026-05-19,Referral,3977.42,26657,1329
2026-05-19,Organic Search,4728.21,15905,2522
2026-05-19,Influencer,644.8,6476,1397
2026-05-19,Email,10301.22,15866,957
2026-05-20,Instagram Ads,8882.34,22983,2345
2026-05-20,Google Ads,3754.55,13389,2885
2026-05-20,Referral,2437.23,44527,1785
2026-05-20,Organic Search,5731.83,41195,103
2026-05-20,Influencer,2212.68,35590,339
2026-05-20,Email,7826.75,43737,2234
2026-05-21,Instagram Ads,9381.74,42710,1637
2026-05-21,Google Ads,4845.05,40370,305
2026-05-21,Referral,4079.65,45267,263
2026-05-21,Organic Search,11589.0,26392,1957
2026-05-21,Influencer,13968.6,38705,2477
2026-05-21,Email,1485.32,14297,1213
2026-05-22,Instagram Ads,6421.05,49327,211
2026-05-22,Google Ads,6034.11,2804,1622
2026-05-22,Referral,5528.34,5232,642
2026-05-22,Organic Search,2127.09,33306,1324
2026-05-22,Influencer,7343.15,28040,2036
2026-05-22,Email,3108.02,20907,208
2026-05-23,Instagram Ads,14731.95,36352,2288
2026-05-23,Google Ads,13819.34,29822,2082
2026-05-23,Referral,2662.45,23180,2673
2026-05-23,Organic Search,3377.59,28373,1645
2026-05-23,Influencer,8466.15,46197,2041
2026-05-23,Email,10758.93,30142,902
2026-05-24,Instagram Ads,12464.96,20631,2699
2026-05-24,Google Ads,14952.36,7698,2251
2026-05-24,Referral,13583.7,2063,2140
2026-05-24,Organic Search,9395.75,14385,495
2026-05-24,Influencer,6262.4,40655,2118
2026-05-24,Email,2454.38,14070,2091
2026-05-25,Instagram Ads,8858.89,39822,1572
2026-05-25,Google Ads,4043.67,47839,1284
2026-05-25,Referral,2439.86,42614,169
2026-05-25,Organic Search,5277.24,27619,2108
2026-05-25,Influencer,833.22,30912,968
2026-05-25,Email,13733.52,12262,1672
2026-05-26,Instagram Ads,7031.6,26461,1494
2026-05-26,Google Ads,13277.19,41716,2826
2026-05-26,Referral,10696.98,1491,1582
2026-05-26,Organic Search,4021.22,3512,846
2026-05-26,Influencer,6260.25,1589,117
2026-05-26,Email,13437.63,42085,1831
2026-05-27,Instagram Ads,14118.59,2325,1411
2026-05-27,Google Ads,2080.63,2506,448
2026-05-27,Referral,13533.28,48089,2598
2026-05-27,Organic Search,5452.6,4046,2607
2026-05-27,Influencer,12156.96,37546,1972
2026-05-27,Email,2959.13,18790,1764
2026-05-28,Instagram Ads,2579.06,7670,1760
2026-05-28,Google Ads,13593.33,24003,582
2026-05-28,Referral,12793.99,24676,2399
2026-05-28,Organic Search,4047.15,48878,1415
2026-05-28,Influencer,12626.14,6131,1562
2026-05-28,Email,12717.68,48916,695
2026-05-29,Instagram Ads,3907.07,33499,1114
2026-05-29,Google Ads,3183.39,31366,1209
2026-05-29,Referral,2662.96,22321,2265
2026-05-29,Organic Search,9029.14,41913,2430
2026-05-29,Influencer,10765.22,41274,2064
2026-05-29,Email,11435.13,29087,1385
2026-05-30,Instagram Ads,1799.42,35911,1264
2026-05-30,Google Ads,6638.87,25532,1601
2026-05-30,Referral,3563.15,49762,501
2026-05-30,Organic Search,11905.06,2939,884
2026-05-30,Influencer,3178.69,37739,2760
2026-05-30,Email,8531.21,39611,1107
2026-05-31,Instagram Ads,10229.81,38507,2030
2026-05-31,Google Ads,8591.65,41086,1290
2026-05-31,Referral,2024.07,33364,567
2026-05-31,Organic Search,6742.97,15847,2883
2026-05-31,Influencer,10730.24,9753,2176
2026-05-31,Email,8486.47,33908,92
2026-06-01,Instagram Ads,10346.08,35688,708
2026-06-01,Google Ads,12975.79,7383,1328
2026-06-01,Referral,3292.45,44395,2979
2026-06-01,Organic Search,1052.28,10967,1480
2026-06-01,Influencer,2660.61,1759,2725
2026-06-01,Email,2337.82,38690,2881
2026-06-02,Instagram Ads,12796.91,41880,174
2026-06-02,Google Ads,4703.29,44925,1747
2026-06-02,Referral,8821.49,36871,235
2026-06-02,Organic Search,8362.82,36609,759
2026-06-02,Influencer,13335.1,16498,1120
2026-06-02,Email,5968.63,44049,51
2026-06-03,Instagram Ads,9004.96,30069,2757
2026-06-03,Google Ads,7812.98,22571,2713
2026-06-03,Referral,1036.2,29539,339
2026-06-03,Organic Search,6055.35,17332,532
2026-06-03,Influencer,9932.72,8937,1931
2026-06-03,Email,13924.12,35988,2762
2026-06-04,Instagram Ads,10975.99,36048,2991
2026-06-04,Google Ads,8044.36,48050,2617
2026-06-04,Referral,1752.61,43309,802
2026-06-04,Organic Search,6188.7,27383,2554
2026-06-04,Influencer,7866.08,18599,623
2026-06-04,Email,2823.01,16494,982
2026-06-05,Instagram Ads,13839.17,35743,1226
2026-06-05,Google Ads,4915.67,21422,1687
2026-06-05,Referral,1492.0,31179,2376
2026-06-05,Organic Search,11081.67,21770,1286
2026-06-05,Influencer,9111.52,25118,1927
2026-06-05,Email,12341.03,45594,391
2026-06-06,Instagram Ads,6895.81,1685,1256
2026-06-06,Google Ads,9434.04,17781,2686
2026-06-06,Referral,10665.67,43603,2648
2026-06-06,Organic Search,1531.02,13609,1631
2026-06-06,Influencer,14969.48,17886,1421
2026-06-06,Email,12896.12,46049,2773
2026-06-07,Instagram Ads,9804.12,36500,944
2026-06-07,Google Ads,1574.28,16023,669
2026-06-07,Referral,1873.06,45894,2207
2026-06-07,Organic Search,2091.62,25706,1988
2026-06-07,Influencer,12215.65,20773,2438
2026-06-07,Email,2007.1,24562,1660
2026-06-08,Instagram Ads,12609.21,1732,289
2026-06-08,Google Ads,13902.95,9382,1818
2026-06-08,Referral,1397.61,25951,2149
2026-06-08,Organic Search,10392.86,24047,339
2026-06-08,Influencer,6603.41,20078,282
2026-06-08,Email,9791.62,28841,1229
2026-06-09,Instagram Ads,983.18,4374,1428
2026-06-09,Google Ads,8492.64,49755,2974
2026-06-09,Referral,4674.2,20289,1471
2026-06-09,Organic Search,1993.95,9802,2108
2026-06-09,Influencer,13214.32,32607,623
2026-06-09,Email,9519.91,11476,2242
2026-06-10,Instagram Ads,9505.44,5940,501
2026-06-10,Google Ads,12747.68,29345,1212
2026-06-10,Referral,12259.62,40145,1998
2026-06-10,Organic Search,2853.16,18682,2199
2026-06-10,Influencer,11332.46,11151,1342
2026-06-10,Email,12046.33,22079,2078
2026-06-11,Instagram Ads,4850.79,37139,1548
2026-06-11,Google Ads,9516.72,15347,894
2026-06-11,Referral,13768.58,24048,2429
2026-06-11,Organic Search,8889.73,13994,965
2026-06-11,Influencer,4206.82,37178,816
2026-06-11,Email,11800.6,14576,2295
2026-06-12,Instagram Ads,8230.38,33906,2051
2026-06-12,Google Ads,2120.91,39734,1085
2026-06-12,Referral,6056.94,29778,1461
2026-06-12,Organic Search,6769.52,41188,2785
2026-06-12,Influencer,11404.44,40573,2623
2026-06-12,Email,12346.34,21312,2698
2026-06-13,Instagram Ads,12081.37,27641,2176
2026-06-13,Google Ads,964.47,9926,1400
2026-06-13,Referral,7297.89,38391,1862
2026-06-13,Organic Search,5668.56,42449,348
2026-06-13,Influencer,3251.4,22217,1190
2026-06-13,Email,6564.98,28734,2092
2026-06-14,Instagram Ads,10002.72,10906,475
2026-06-14,Google Ads,3647.48,29433,100
2026-06-14,Referral,6783.09,41372,1217
2026-06-14,Organic Search,12405.44,39672,1178
2026-06-14,Influencer,14058.17,31480,2620
2026-06-14,Email,14283.34,33679,603
2026-06-15,Instagram Ads,5014.77,22133,2781
2026-06-15,Google Ads,7552.82,40289,2455
2026-06-15,Referral,8971.71,33735,1330
2026-06-15,Organic Search,1476.35,41917,1218
2026-06-15,Influencer,8163.33,17357,2812
2026-06-15,Email,3433.02,15582,1678
2026-06-16,Instagram Ads,11407.34,14731,2577
2026-06-16,Google Ads,8708.35,29286,173
2026-06-16,Referral,14749.65,21440,1162
2026-06-16,Organic Search,7643.12,24885,2856
2026-06-16,Influencer,11232.01,38586,2862
2026-06-16,Email,7146.82,44143,358
2026-06-17,Instagram Ads,8843.05,42242,1169
2026-06-17,Google Ads,5260.4,24843,2902
2026-06-17,Referral,9447.87,6147,1128
2026-06-17,Organic Search,1060.36,41197,1910
2026-06-17,Influencer,7078.63,21246,395
2026-06-17,Email,13814.13,19448,472
2026-06-18,Instagram Ads,12526.34,10332,1608
2026-06-18,Google Ads,4154.55,2891,1383
2026-06-18,Referral,12818.67,17187,1532
2026-06-18,Organic Search,2460.68,40186,955
2026-06-18,Influencer,12718.75,9839,1944
2026-06-18,Email,6382.54,46878,2039
2026-06-19,Instagram Ads,3261.95,44077,291
2026-06-19,Google Ads,5220.84,30812,789
2026-06-19,Referral,2228.46,29230,1192
2026-06-19,Organic Search,5390.89,45483,956
2026-06-19,Influencer,2376.39,29541,427
2026-06-19,Email,12490.65,41502,363
2026-06-20,Instagram Ads,7296.04,17887,2395
2026-06-20,Google Ads,8690.94,42893,2952
2026-06-20,Referral,9343.7,23623,2682
2026-06-20,Organic Search,2862.12,30295,2955
2026-06-20,Influencer,14281.22,7558,2168
2026-06-20,Email,12116.54,24216,1336
2026-06-21,Instagram Ads,11897.6,33203,258
2026-06-21,Google Ads,1306.63,28263,2338
2026-06-21,Referral,8173.44,16504,2993
2026-06-21,Organic Search,565.65,10209,2354
2026-06-21,Influencer,6551.66,9468,151
2026-06-21,Email,12337.7,49257,1723
2026-06-22,Instagram Ads,9888.66,16240,1651
2026-06-22,Google Ads,12927.83,4140,2420
2026-06-22,Referral,7060.63,10609,2276
2026-06-22,Organic Search,13116.2,30051,398
2026-06-22,Influencer,13929.78,11436,2334
2026-06-22,Email,8470.91,27880,1052
2026-06-23,Instagram Ads,2279.86,48973,2377
2026-06-23,Google Ads,6386.01,36784,1916
2026-06-23,Referral,13663.16,25500,1277
2026-06-23,Organic Search,1174.62,33301,1083
2026-06-23,Influencer,8315.37,35730,350
2026-06-23,Email,14435.74,28227,2129
2026-06-24,Instagram Ads,2699.92,1690,1192
2026-06-24,Google Ads,3630.77,35005,425
2026-06-24,Referral,2457.56,31258,2037
2026-06-24,Organic Search,3659.94,30838,1949
2026-06-24,Influencer,4792.49,12030,2826
2026-06-24,Email,7480.46,40615,2676
2026-06-25,Instagram Ads,11613.78,13407,2008
2026-06-25,Google Ads,8397.31,37599,1976
2026-06-25,Referral,2820.63,10081,1939
2026-06-25,Organic Search,5565.36,6299,1167
2026-06-25,Influencer,862.7,26055,1392
2026-06-25,Email,12573.2,48454,1407
2026-06-26,Instagram Ads,8417.3,48239,2391
2026-06-26,Google Ads,9754.95,15049,490
2026-06-26,Referral,6700.5,20514,1857
2026-06-26,Organic Search,1188.15,41035,2643
2026-06-26,Influencer,4321.17,37387,1959
2026-06-26,Email,5406.49,46990,1157
2026-06-27,Instagram Ads,1020.56,43277,2637
2026-06-27,Google Ads,9563.47,15174,787
2026-06-27,Referral,8294.94,20412,1462
2026-06-27,Organic Search,5953.06,36585,2145
2026-06-27,Influencer,10273.42,16412,638
2026-06-27,Email,2509.06,35382,317
2026-06-28,Instagram Ads,9742.81,32443,406
2026-06-28,Google Ads,12638.05,3319,2297
2026-06-28,Referral,3208.4,36746,540
2026-06-28,Organic Search,8698.84,4677,928
2026-06-28,Influencer,3441.96,38269,2910
2026-06-28,Email,7459.9,24506,2663
2026-06-29,Instagram Ads,9663.84,17243,914
2026-06-29,Google Ads,6067.93,36561,998
2026-06-29,Referral,5678.59,37105,1205
2026-06-29,Organic Search,5446.99,39086,182
2026-06-29,Influencer,10253.38,27879,2049
2026-06-29,Email,9686.65,35402,436
2026-06-30,Instagram Ads,3537.54,45286,626
2026-06-30,Google Ads,11383.95,46239,2876
2026-06-30,Referral,2016.72,47172,455
2026-06-30,Organic Search,9375.63,47787,2096
2026-06-30,Influencer,11764.47,27046,2800
2026-06-30,Email,4576.57,21671,2779
2026-07-01,Instagram Ads,8054.66,17342,1047
2026-07-01,Google Ads,5663.56,25857,1058
2026-07-01,Referral,8017.7,44981,731
2026-07-01,Organic Search,13626.17,11841,791
2026-07-01,Influencer,6974.98,27154,2829
2026-07-01,Email,13325.61,39041,1983
2026-07-02,Instagram Ads,7737.55,32832,1017
2026-07-02,Google Ads,981.07,21464,788
2026-07-02,Referral,8895.88,34142,1332
2026-07-02,Organic Search,13664.4,30522,1843
2026-07-02,Influencer,1065.34,10171,919
2026-07-02,Email,6770.64,6851,2803
2026-07-03,Instagram Ads,1274.96,44525,1111
2026-07-03,Google Ads,13111.0,16166,1635
2026-07-03,Referral,10179.2,10270,128
2026-07-03,Organic Search,1772.95,23575,1275
2026-07-03,Influencer,5946.64,9560,347
2026-07-03,Email,4211.45,39430,422
2026-07-04,Instagram Ads,11140.96,42934,795
2026-07-04,Google Ads,8280.13,43792,2651
2026-07-04,Referral,6513.61,30259,825
2026-07-04,Organic Search,2006.62,39661,1115
2026-07-04,Influencer,11081.19,42979,2732
2026-07-04,Email,8865.37,17773,2401
2026-07-05,Instagram Ads,14392.7,43242,1751
2026-07-05,Google Ads,13853.8,45135,1356
2026-07-05,Referral,10348.97,8740,2227
2026-07-05,Organic Search,5301.46,34025,277
2026-07-05,Influencer,12687.23,1411,791
2026-07-05,Email,9916.38,7039,1377
2026-07-06,Instagram Ads,9647.55,43344,731
2026-07-06,Google Ads,1971.87,47002,2688
2026-07-06,Referral,8415.89,38314,1732
2026-07-06,Organic Search,1512.68,21347,2554
2026-07-06,Influencer,2738.06,8352,2300
2026-07-06,Email,10945.22,20499,997
2026-07-07,Instagram Ads,5205.95,48176,2485
2026-07-07,Google Ads,7381.51,15719,99
2026-07-07,Referral,11695.64,35126,271
2026-07-07,Organic Search,6442.61,31857,647
2026-07-07,Influencer,7499.17,13355,2178
2026-07-07,Email,1192.35,28277,2907
2026-07-08,Instagram Ads,5405.28,21097,1530
2026-07-08,Google Ads,6568.01,12949,2847
2026-07-08,Referral,4133.75,23679,1230
2026-07-08,Organic Search,11276.0,49357,1522
2026-07-08,Influencer,3780.74,1049,1687
2026-07-08,Email,5244.41,34199,460
2026-07-09,Instagram Ads,11412.67,18093,2613
2026-07-09,Google Ads,620.81,40410,2182
2026-07-09,Referral,14574.04,24890,2852
2026-07-09,Organic Search,2785.93,30506,2930
2026-07-09,Influencer,7350.59,42472,2368
2026-07-09,Email,6831.49,10765,2418
2026-07-10,Instagram Ads,3193.92,48350,2822
2026-07-10,Google Ads,4605.78,28008,2018
2026-07-10,Referral,2053.42,20716,1164
2026-07-10,Organic Search,6545.34,44101,1852
2026-07-10,Influencer,3249.54,30659,1269
2026-07-10,Email,4026.31,44189,1868
2026-07-11,Instagram Ads,6218.28,44968,2631
2026-07-11,Google Ads,10086.39,26165,1877
2026-07-11,Referral,12799.54,17521,2632
2026-07-11,Organic Search,576.85,1844,457
2026-07-11,Influencer,9703.28,48176,2975
2026-07-11,Email,4848.76,44820,2701
2026-07-12,Instagram Ads,6684.62,26274,2449
2026-07-12,Google Ads,9174.4,49876,1547
2026-07-12,Referral,3270.45,38476,1589
2026-07-12,Organic Search,840.49,6732,647
2026-07-12,Influencer,4468.35,4502,2302
2026-07-12,Email,14879.47,44981,1994
2026-07-13,Instagram Ads,6047.91,46917,683
2026-07-13,Google Ads,13237.96,45273,1471
2026-07-13,Referral,6032.13,13086,2860
2026-07-13,Organic Search,4818.7,30759,561
2026-07-13,Influencer,8221.8,13288,2660
2026-07-13,Email,14831.1,34799,2212
2026-07-14,Instagram Ads,12451.51,42211,1241
2026-07-14,Google Ads,9660.56,16680,1918
2026-07-14,Referral,1997.09,19781,2986
2026-07-14,Organic Search,13340.84,43128,2192
2026-07-14,Influencer,3212.56,4930,2473
2026-07-14,Email,6330.47,3346,157
2026-07-15,Instagram Ads,11051.22,21669,275
2026-07-15,Google Ads,7165.32,38875,1909
2026-07-15,Referral,5373.34,10497,709
2026-07-15,Organic Search,12290.45,30864,2124
2026-07-15,Influencer,629.43,27834,2072
2026-07-15,Email,6936.41,20942,2101
2026-07-16,Instagram Ads,1518.67,38890,869
2026-07-16,Google Ads,664.1,42047,324
2026-07-16,Referral,6282.92,46199,2790
2026-07-16,Organic Search,14850.32,29233,2107
2026-07-16,Influencer,14342.01,18798,563
2026-07-16,Email,13116.03,28813,1038
2026-07-17,Instagram Ads,13944.79,29642,385
2026-07-17,Google Ads,8433.18,39427,437
2026-07-17,Referral,14631.88,21755,1445
2026-07-17,Organic Search,13499.22,48352,1833
2026-07-17,Influencer,5775.5,11626,1956
2026-07-17,Email,2598.44,33272,2311
2026-07-18,Instagram Ads,2129.82,48500,2115
2026-07-18,Google Ads,11945.99,17752,2811
2026-07-18,Referral,2159.02,20940,1950
2026-07-18,Organic Search,6010.57,45203,1021
2026-07-18,Influencer,7885.35,11342,1659
2026-07-18,Email,12295.7,33001,287
2026-07-19,Instagram Ads,11856.66,39944,1235
2026-07-19,Google Ads,6404.22,37515,1794
2026-07-19,Referral,7202.45,32711,409
2026-07-19,Organic Search,13240.8,27678,1190
2026-07-19,Influencer,1553.38,9106,1126
2026-07-19,Email,13838.68,4404,1096
2026-07-20,Instagram Ads,13316.99,45118,2409
2026-07-20,Google Ads,8890.05,10919,2450
2026-07-20,Referral,10083.14,15562,1808
2026-07-20,Organic Search,13481.64,10512,652
2026-07-20,Influencer,8021.1,49313,2759
2026-07-20,Email,2926.06,30355,2511
2026-07-21,Instagram Ads,12188.76,1298,349
2026-07-21,Google Ads,3581.04,20485,2039
2026-07-21,Referral,2687.74,3774,2363
2026-07-21,Organic Search,6792.83,17021,2254
2026-07-21,Influencer,11031.69,28654,1636
2026-07-21,Email,7500.82,5424,2604
2026-07-22,Instagram Ads,6750.89,14749,1867
2026-07-22,Google Ads,12345.68,30972,153
2026-07-22,Referral,4013.75,41896,758
2026-07-22,Organic Search,7474.1,41686,2489
2026-07-22,Influencer,1744.38,16185,2280
2026-07-22,Email,3934.21,29994,2811
2026-07-23,Instagram Ads,5129.13,1056,1454
2026-07-23,Google Ads,13400.73,1911,2304
2026-07-23,Referral,13900.29,13583,920
2026-07-23,Organic Search,12476.36,3423,471
2026-07-23,Influencer,4748.66,33099,508
2026-07-23,Email,5581.54,6430,2655
2026-07-24,Instagram Ads,8327.84,37763,2164
2026-07-24,Google Ads,8568.23,47451,803
2026-07-24,Referral,13222.68,4436,1036
2026-07-24,Organic Search,2808.29,12123,1265
2026-07-24,Influencer,10969.42,41114,313
2026-07-24,Email,3931.66,3555,1302
2026-07-25,Instagram Ads,13370.96,30435,1146
2026-07-25,Google Ads,5492.62,30428,2691
2026-07-25,Referral,6228.55,48532,1062
2026-07-25,Organic Search,8760.71,20877,122
2026-07-25,Influencer,8273.84,38423,583
2026-07-25,Email,7703.47,34221,1172
2026-07-26,Instagram Ads,10778.86,11295,2051
2026-07-26,Google Ads,6890.29,39853,1292
2026-07-26,Referral,13604.33,30606,2522
2026-07-26,Organic Search,3196.76,12197,1951
2026-07-26,Influencer,10218.48,4419,390
2026-07-26,Email,14484.2,10885,1094
2026-07-27,Instagram Ads,9969.71,31363,1504
2026-07-27,Google Ads,9377.88,32725,2572
2026-07-27,Referral,9646.2,14471,1057
2026-07-27,Organic Search,7380.66,46156,342
2026-07-27,Influencer,9209.43,21917,534
2026-07-27,Email,13075.49,3011,2312
2026-07-28,Instagram Ads,7108.7,8263,1755
2026-07-28,Google Ads,5042.99,35622,499
2026-07-28,Referral,7282.45,14359,2837
2026-07-28,Organic Search,14953.51,26915,329
2026-07-28,Influencer,3645.74,11686,1229
2026-07-28,Email,2713.72,7742,1803
2026-07-29,Instagram Ads,8914.47,19033,1399
2026-07-29,Google Ads,3984.65,46989,2956
2026-07-29,Referral,8385.92,21621,1456
2026-07-29,Organic Search,4813.53,42649,2642
2026-07-29,Influencer,12265.32,31437,596
2026-07-29,Email,4535.71,42914,1843
2026-07-30,Instagram Ads,5514.11,14289,2588
2026-07-30,Google Ads,12626.16,37348,1883
2026-07-30,Referral,9635.18,39183,2870
2026-07-30,Organic Search,11276.58,44309,188
2026-07-30,Influencer,1802.36,34945,656
2026-07-30,Email,14941.54,41101,737
2026-07-31,Instagram Ads,3383.66,32667,2550
2026-07-31,Google Ads,14875.75,12796,1553
2026-07-31,Referral,10320.3,48930,2812
2026-07-31,Organic Search,9207.38,35977,1731
2026-07-31,Influencer,14584.23,22082,84
2026-07-31,Email,6002.88,2674,544
2026-08-01,Instagram Ads,12902.49,6613,1696
2026-08-01,Google Ads,5507.94,35477,1683
2026-08-01,Referral,5630.82,6345,1468
2026-08-01,Organic Search,14642.67,2908,1024
2026-08-01,Influencer,5197.54,25246,2313
2026-08-01,Email,1992.32,36640,2825
2026-08-02,Instagram Ads,1310.06,45920,2808
2026-08-02,Google Ads,11380.0,28263,1687
2026-08-02,Referral,9988.26,24297,1784
2026-08-02,Organic Search,12807.27,32690,2016
2026-08-02,Influencer,10047.27,13175,2669
2026-08-02,Email,2021.85,29593,122
2026-08-03,Instagram Ads,1082.19,18916,3000
2026-08-03,Google Ads,12921.79,36385,190
2026-08-03,Referral,13797.79,49058,1791
2026-08-03,Organic Search,14653.67,48230,2544
2026-08-03,Influencer,9237.91,16333,2073
2026-08-03,Email,8179.43,16978,1778
2026-08-04,Instagram Ads,8983.29,8475,104
2026-08-04,Google Ads,9247.91,41644,2095
2026-08-04,Referral,10106.36,30681,741
2026-08-04,Organic Search,12513.01,5248,2411
2026-08-04,Influencer,1943.38,26126,860
2026-08-04,Email,10212.51,46096,2754
2026-08-05,Instagram Ads,11516.71,8216,1819
2026-08-05,Google Ads,5291.85,28459,2276
2026-08-05,Referral,1108.83,18681,2022
2026-08-05,Organic Search,3169.2,22406,865
2026-08-05,Influencer,5291.7,44643,180
2026-08-05,Email,795.73,14613,1403
2026-08-06,Instagram Ads,7874.67,6270,2035
2026-08-06,Google Ads,13638.3,13201,90
2026-08-06,Referral,1262.87,48648,1489
2026-08-06,Organic Search,14109.29,44280,1544
2026-08-06,Influencer,705.92,8117,2276
2026-08-06,Email,7041.12,35668,2421
2026-08-07,Instagram Ads,671.39,4733,2722
2026-08-07,Google Ads,5210.12,13271,2464
2026-08-07,Referral,9282.98,18269,641
2026-08-07,Organic Search,3760.79,24283,1467
2026-08-07,Influencer,10125.86,14237,2697
2026-08-07,Email,3354.08,40921,750
2026-08-08,Instagram Ads,10451.23,14807,763
2026-08-08,Google Ads,9851.85,6489,758
2026-08-08,Referral,10318.49,14048,79
2026-08-08,Organic Search,2545.25,34774,2743
2026-08-08,Influencer,9725.22,14292,1058
2026-08-08,Email,10539.53,15289,1687
2026-08-09,Instagram Ads,9620.2,16655,603
2026-08-09,Google Ads,2525.05,33199,1780
2026-08-09,Referral,11143.09,1961,1095
2026-08-09,Organic Search,12421.89,45153,2909
2026-08-09,Influencer,7511.23,43924,1129
2026-08-09,Email,4822.49,43891,991
2026-08-10,Instagram Ads,673.38,42476,2153
2026-08-10,Google Ads,1977.92,3009,1872
2026-08-10,Referral,13686.21,48262,2328
