order_id,customer_id,order_date,product_id,quantity,order_value,payment_method,order_status
ORD000341,CUST00308,2025-06-14,PRD009,1,24159.83,Debit Card,Delivered
ORD000342,CUST00998,2026-04-25,PRD005,1,1621.91,UPI,Cancelled
ORD000343,CUST00446,2026-08-03,PRD005,2,3413.91,UPI,Delivered
ORD000344,CUST00882,2025-07-03,PRD006,3,3526.75,Credit Card,Returned
ORD000345,CUST00718,2025-04-05,PRD005,2,3514.84,Credit Card,Delivered
ORD000346,CUST00177,2025-04-02,PRD012,1,1458.98,COD,Delivered
ORD000347,CUST01199,2025-12-22,PRD002,1,,Debit Card,Delivered
ORD000348,CUST00510,2025-06-11,PRD011,3,28194.52,UPI,Delivered
ORD000349,CUST00536,2026-07-02,PRD005,2,3441.09,Debit Card,Delivered
ORD000350,CUST01185,2025-05-21,PRD003,3,119322.49,COD,Cancelled
ORD000351,CUST01136,2025-07-16,PRD004,1,3253.14,COD,Delivered
ORD000352,CUST01118,2025-09-13,PRD003,2,84569.16,UPI,Cancelled
ORD000353,CUST00284,2025-07-17,PRD009,2,47517.18,Debit Card,Delivered
ORD000354,CUST00960,2026-04-17,PRD006,2,2587.98,COD,Delivered
ORD000355,CUST00057,2026-08-10,PRD009,1,23551.35,Credit Card,Delivered
ORD000356,CUST00620,2025-08-12,PRD004,2,6387.27,Net Banking,Delivered
ORD000357,CUST01159,2025-12-06,PRD005,1,1689.74,COD,Cancelled
ORD000358,CUST00013,2026-08-17,PRD008,2,5430.8,UPI,Delivered
ORD000359,CUST00554,2025-09-25,PRD011,1,9096.49,Debit Card,Delivered
ORD000360,CUST01159,2026-01-12,PRD008,3,8152.06,Net Banking,Delivered
ORD000361,CUST01047,2025-08-26,PRD012,3,,Credit Card,Delivered
ORD000362,CUST01152,2026-04-27,PRD012,2,2966.54,Credit Card,Delivered
ORD000363,CUST00617,2025-12-13,PRD011,1,9935.54,COD,Cancelled
ORD000364,CUST00412,2025-12-22,PRD002,1,14404.73,UPI,Delivered
ORD000365,CUST01065,2025-10-22,PRD002,1,14209.67,Net Banking,Delivered
ORD000366,CUST00909,2025-07-03,PRD007,1,929.06,COD,Delivered
ORD000367,CUST00377,2025-06-22,PRD004,2,6727.01,COD,Delivered
ORD000368,CUST00253,2026-03-27,PRD007,1,917.56,Credit Card,Delivered
ORD000369,CUST00350,2026-07-13,PRD009,3,68999.87,COD,Delivered
ORD000370,CUST00594,2025-08-19,PRD005,3,5175.06,Debit Card,Delivered
ORD000371,CUST00564,2025-10-19,PRD007,2,1819.65,COD,Delivered
ORD000372,CUST00871,2026-01-30,PRD003,1,39215.63,COD,Delivered
ORD000373,CUST00023,2026-05-08,PRD010,1,1929.12,Net Banking,Delivered
ORD000374,CUST00911,2025-09-05,PRD001,1,2366.03,COD,Delivered
ORD000375,CUST00568,2026-05-23,PRD001,1,2462.97,Net Banking,Delivered
ORD000376,CUST00432,2026-08-18,PRD006,3,3707.23,Credit Card,Delivered
ORD000377,CUST00311,2025-12-09,PRD006,3,3639.52,Credit Card,Cancelled
ORD000378,CUST00571,2026-07-10,PRD011,1,9067.3,COD,Delivered
ORD000379,CUST00772,2025-11-04,PRD008,2,5743.71,Net Banking,Delivered
ORD000380,CUST01077,2026-04-28,PRD005,1,1725.03,Net Banking,Delivered
ORD000381,CUST00713,2026-06-04,PRD010,2,3625.21,UPI,Returned
ORD000382,CUST00326,2026-02-20,PRD004,1,3323.85,COD,Delivered
ORD000383,CUST00663,2026-02-11,PRD004,3,9557.97,Credit Card,Cancelled
ORD000384,CUST00787,2025-11-07,PRD007,1,924.12,UPI,Delivered
ORD000385,CUST00150,2026-01-21,PRD008,1,2951.22,Credit Card,Delivered
ORD000386,CUST00658,2025-10-08,PRD002,3,41096.73,Net Banking,Delivered
ORD000387,CUST01140,2026-02-25,PRD004,1,3302.19,Debit Card,Delivered
ORD000388,CUST00462,2025-04-24,PRD004,3,10301.59,Credit Card,Delivered
ORD000389,CUST00177,2025-06-19,PRD010,1,,Credit Card,Delivered
ORD000390,CUST00069,2025-04-08,PRD003,1,40453.58,Net Banking,Delivered
ORD000391,CUST00148,2025-12-22,PRD006,1,1293.51,Net Banking,Delivered
ORD000392,CUST01017,2026-01-31,PRD004,1,3314.86,Debit Card,Delivered
ORD000393,CUST00731,2025-08-26,PRD010,2,3918.68,COD,Returned
ORD000394,CUST00876,2026-06-10,PRD011,2,19136.39,Credit Card,Returned
ORD000395,CUST01060,2026-03-04,PRD005,1,1660.58,Net Banking,Delivered
ORD000396,CUST01108,2026-08-24,PRD006,1,1291.29,Debit Card,Delivered
ORD000397,CUST00800,2025-09-27,PRD012,1,1479.73,Debit Card,Delivered
ORD000398,CUST00154,2025-04-06,PRD009,2,47586.9,Net Banking,Delivered
ORD000399,CUST01025,2025-06-26,PRD005,2,3434.63,UPI,Delivered
ORD000400,CUST01194,2025-09-11,PRD008,1,2708.78,COD,Delivered
ORD000401,CUST00535,2026-05-22,PRD004,1,3169.88,Credit Card,Returned
ORD000402,CUST01121,2025-09-30,PRD012,1,1448.53,UPI,Delivered
ORD000403,CUST00483,2025-04-29,PRD008,1,2868.2,Net Banking,Returned
ORD000404,CUST00073,2026-03-10,PRD006,1,1246.8,Net Banking,Delivered
ORD000405,CUST00166,2025-10-07,PRD009,2,46350.69,UPI,Delivered
ORD000406,CUST00214,2026-05-15,PRD001,2,4823.24,COD,Delivered
ORD000407,CUST00979,2025-05-26,PRD005,1,1629.06,Credit Card,Delivered
ORD000408,CUST01095,2025-09-09,PRD010,2,3893.22,Net Banking,Delivered
ORD000409,CUST00988,2025-03-26,PRD001,2,4845.78,COD,Cancelled
ORD000410,CUST00875,2025-09-14,PRD009,1,22794.07,Net Banking,Delivered
ORD000411,CUST00754,2025-11-27,PRD006,1,1288.36,Credit Card,Delivered
ORD000412,CUST00476,2026-05-24,PRD002,2,28237.31,Net Banking,Delivered
ORD000413,CUST01164,2026-07-19,PRD001,1,2311.56,UPI,Returned
ORD000414,CUST00157,2026-01-18,PRD001,1,2319.72,Debit Card,Delivered
ORD000415,CUST00717,2025-10-15,PRD010,3,5995.85,Credit Card,Returned
ORD000416,CUST00815,2026-02-08,PRD008,3,8166.4,Debit Card,Delivered
ORD000417,CUST01114,2025-12-30,PRD004,2,6867.43,Credit Card,Cancelled
ORD000418,CUST00909,2025-05-15,PRD012,1,1466.05,Debit Card,Delivered
ORD000419,CUST00501,2025-08-18,PRD009,1,23852.59,UPI,Delivered
ORD000420,CUST00111,2026-02-12,PRD006,2,2499.76,Debit Card,Cancelled
ORD000421,CUST00161,2026-07-11,PRD004,1,3331.4,Debit Card,Returned
ORD000422,CUST01133,2026-06-28,PRD004,1,3434.75,Credit Card,Delivered
ORD000423,CUST00074,2025-04-30,PRD004,3,10249.47,UPI,Delivered
ORD000424,CUST00044,2026-07-16,PRD008,1,2875.51,Debit Card,Delivered
ORD000425,CUST00174,2025-11-03,PRD001,1,2345.05,UPI,Returned
ORD000426,CUST00784,2026-05-03,PRD007,2,1839.3,Credit Card,Delivered
ORD000427,CUST00883,2025-09-08,PRD009,1,22577.36,Debit Card,Delivered
ORD000428,CUST00054,2025-09-09,PRD010,1,1980.5,Net Banking,Delivered
ORD000429,CUST00444,2025-07-05,PRD001,1,2404.42,COD,Cancelled
ORD000430,CUST00117,2026-05-28,PRD002,2,29161.95,Debit Card,Delivered
ORD000431,CUST01096,2025-12-15,PRD008,2,5739.07,Net Banking,Delivered
ORD000432,CUST00533,2026-09-06,PRD003,2,85934.47,Credit Card,Delivered
ORD000433,CUST00271,2025-11-03,PRD001,1,2486.75,UPI,Cancelled
ORD000434,CUST00512,2025-05-27,PRD009,1,23485.56,Net Banking,Delivered
ORD000435,CUST00562,2025-06-21,PRD006,1,1270.74,Net Banking,Delivered
ORD000436,CUST00026,2025-09-13,PRD002,1,13980.55,Debit Card,Delivered
ORD000437,CUST00367,2025-10-13,PRD008,2,5403.52,UPI,Delivered
ORD000438,CUST00735,2026-01-26,PRD008,3,8293.29,UPI,Returned
ORD000439,CUST01187,2025-08-21,PRD002,1,14326.22,UPI,Returned
ORD000440,CUST00903,2026-03-03,PRD003,1,,COD,Cancelled
ORD000441,CUST00261,2026-06-26,PRD004,3,10361.84,UPI,Delivered
ORD000442,CUST00477,2026-09-05,PRD002,3,43577.08,COD,Delivered
ORD000443,CUST01188,2026-07-26,PRD006,1,1198.71,Debit Card,Delivered
ORD000444,CUST00528,2025-08-21,PRD001,3,7384.1,Net Banking,Returned
ORD000445,CUST00092,2026-06-18,PRD010,1,1814.59,COD,Delivered
ORD000446,CUST00232,2025-10-24,PRD009,1,23313.54,Debit Card,Delivered
ORD000447,CUST00852,2026-07-17,PRD002,3,41771.09,UPI,Delivered
ORD000448,CUST00669,2026-07-29,PRD010,1,1880.69,Debit Card,Delivered
ORD000449,CUST00964,2025-04-11,PRD005,2,3370.72,Debit Card,Delivered
ORD000450,CUST00308,2026-03-04,PRD010,1,1841.37,Debit Card,Delivered
ORD000451,CUST01047,2025-04-27,PRD012,3,4308.79,Debit Card,Delivered
ORD000452,CUST00441,2025-05-11,PRD007,2,1943.31,COD,Delivered
ORD000453,CUST00161,2026-05-28,PRD002,1,14995.72,Net Banking,Delivered
ORD000454,CUST00857,2026-04-15,PRD009,3,74085.63,UPI,Delivered
ORD000455,CUST00968,2025-08-16,PRD011,2,18632.02,Credit Card,Delivered
ORD000456,CUST01179,2026-05-01,PRD005,1,1762.84,Debit Card,Delivered
ORD000457,CUST00473,2025-10-23,PRD008,1,2733.71,Credit Card,Cancelled
ORD000458,CUST00912,2026-01-15,PRD012,2,2803.72,Net Banking,Delivered
ORD000459,CUST00157,2025-09-06,PRD006,3,3597.07,COD,Delivered
ORD000460,CUST00471,2026-02-14,PRD010,1,1848.06,COD,Delivered
ORD000461,CUST01198,2025-10-19,PRD011,1,9794.88,Debit Card,Delivered
ORD000462,CUST00643,2026-04-01,PRD002,1,14256.59,Credit Card,Delivered
ORD000463,CUST01180,2025-11-21,PRD008,3,8275.53,Credit Card,Returned
ORD000464,CUST00930,2026-06-22,PRD001,1,2314.92,Net Banking,Delivered
ORD000465,CUST00963,2026-08-25,PRD012,1,1354.21,COD,Delivered
ORD000466,CUST00050,2025-05-25,PRD012,1,1368.94,Net Banking,Delivered
ORD000467,CUST00795,2025-10-08,PRD007,1,968.72,Credit Card,Delivered
ORD000468,CUST00601,2026-02-17,PRD002,1,14846.54,Net Banking,Returned
ORD000469,CUST00221,2025-04-05,PRD012,1,1487.12,COD,Delivered
ORD000470,CUST00838,2025-04-15,PRD011,2,18869.49,COD,Cancelled
ORD000471,CUST00276,2025-03-26,PRD012,1,1437.47,Net Banking,Cancelled
ORD000472,CUST00172,2025-05-16,PRD003,1,40289.52,COD,Delivered
ORD000473,CUST00777,2025-09-11,PRD006,2,2525.91,Debit Card,Delivered
ORD000474,CUST00199,2026-03-27,PRD004,1,3166.0,Net Banking,Delivered
ORD000475,CUST01076,2025-11-11,PRD010,2,3768.79,Debit Card,Returned
ORD000476,CUST00787,2025-06-20,PRD006,1,1174.55,Credit Card,Delivered
ORD000477,CUST00882,2025-07-02,PRD009,1,24037.73,UPI,Delivered
ORD000478,CUST00712,2026-07-21,PRD005,1,1668.37,COD,Delivered
ORD000479,CUST00459,2025-10-06,PRD003,1,39814.62,Net Banking,Delivered
ORD000480,CUST00218,2026-07-21,PRD004,3,9548.05,Net Banking,Delivered
ORD000481,CUST01042,2026-09-06,PRD003,1,38870.0,Net Banking,Delivered
ORD000482,CUST01102,2026-08-07,PRD004,1,3436.86,Debit Card,Delivered
ORD000483,CUST00417,2026-07-02,PRD005,2,3398.25,Credit Card,Delivered
ORD000484,CUST00930,2025-08-08,PRD005,1,1784.46,UPI,Cancelled
ORD000485,CUST00911,2026-05-18,PRD007,2,1970.93,Debit Card,Delivered
ORD000486,CUST00239,2025-05-19,PRD006,1,1198.0,UPI,Cancelled
ORD000487,CUST00670,2026-08-14,PRD003,2,81297.9,Net Banking,Delivered
ORD000488,CUST00152,2025-04-30,PRD012,3,4463.15,COD,Delivered
ORD000489,CUST00206,2025-09-14,PRD012,2,2950.46,UPI,Delivered
ORD000490,CUST00017,2026-02-14,PRD004,1,3454.25,Credit Card,Delivered
ORD000491,CUST00401,2026-06-02,PRD005,2,3531.03,COD,Delivered
ORD000492,CUST00579,2025-08-13,PRD003,1,39080.55,Net Banking,Delivered
ORD000493,CUST00439,2025-06-20,PRD001,2,4776.96,Credit Card,Delivered
ORD000494,CUST00365,2025-06-03,PRD001,2,4804.77,Net Banking,Delivered
ORD000495,CUST00481,2025-11-24,PRD011,1,9655.98,Credit Card,Delivered
ORD000496,CUST00615,2025-05-28,PRD004,1,3320.63,COD,Delivered
ORD000497,CUST00345,2026-06-29,PRD006,2,2363.28,UPI,Delivered
ORD000498,CUST00589,2026-05-01,PRD007,2,1930.55,UPI,Delivered
ORD000499,CUST00361,2026-07-13,PRD008,1,2803.34,COD,Delivered
ORD000500,CUST00263,2026-08-24,PRD008,2,5810.4,UPI,Delivered
ORD000501,CUST00596,2025-10-30,PRD005,2,3544.39,COD,Delivered
ORD000502,CUST00125,2025-11-17,PRD009,1,23293.11,COD,Delivered
ORD000503,CUST00906,2025-05-26,PRD007,2,1809.12,COD,Delivered
ORD000504,CUST00449,2025-12-30,PRD006,3,3627.53,COD,Returned
ORD000505,CUST00454,2026-01-27,PRD010,1,1954.93,UPI,Delivered
ORD000506,CUST00676,2026-03-13,PRD003,2,85570.41,UPI,Delivered
ORD000507,CUST00777,2026-08-30,PRD002,3,42084.35,Net Banking,Delivered
ORD000508,CUST00130,2025-09-10,PRD011,1,9361.16,Credit Card,Delivered
ORD000509,CUST00322,2026-04-19,PRD009,2,46144.83,Credit Card,Returned
ORD000510,CUST00766,2025-07-20,PRD006,2,2528.72,UPI,Delivered
ORD000511,CUST00074,2025-08-10,PRD001,2,,COD,Delivered
ORD000512,CUST00087,2025-08-27,PRD003,1,39688.1,Credit Card,Delivered
ORD000513,CUST00070,2025-05-04,PRD005,3,5280.45,COD,Delivered
ORD000514,CUST00269,2026-01-16,PRD012,1,1360.57,Net Banking,Returned
ORD000515,CUST00851,2026-07-05,PRD001,1,2384.47,Credit Card,Cancelled
ORD000516,CUST00196,2026-03-12,PRD012,2,2756.45,Net Banking,Cancelled
ORD000517,CUST00640,2026-04-22,PRD006,2,2344.29,Debit Card,Delivered
ORD000518,CUST00940,2025-07-10,PRD004,1,3378.65,COD,Delivered
ORD000519,CUST00772,2025-05-02,PRD005,2,3586.09,Net Banking,Delivered
ORD000520,CUST00571,2026-08-27,PRD008,1,2859.01,Credit Card,Delivered
ORD000521,CUST00784,2025-04-22,PRD001,2,4973.74,Net Banking,Cancelled
ORD000522,CUST00222,2025-03-28,PRD008,1,2706.57,Credit Card,Delivered
ORD000523,CUST00916,2025-07-15,PRD006,2,2505.2,Debit Card,Delivered
ORD000524,CUST00295,2026-06-05,PRD011,1,9168.34,COD,Delivered
ORD000525,CUST00224,2025-06-30,PRD004,1,3364.81,COD,Delivered
ORD000526,CUST01072,2025-05-16,PRD012,2,2715.87,COD,Cancelled
ORD000527,CUST00517,2025-07-11,PRD007,1,982.45,UPI,Cancelled
ORD000528,CUST00659,2026-02-02,PRD012,2,2959.45,Debit Card,Delivered
ORD000529,CUST00429,2025-12-30,PRD009,2,46563.22,Credit Card,Delivered
ORD000530,CUST00660,2026-06-27,PRD008,3,8596.46,UPI,Delivered
ORD000531,CUST00216,2026-05-05,PRD007,3,2735.45,UPI,Delivered
ORD000532,CUST00332,2025-09-05,PRD009,3,68977.5,UPI,Delivered
ORD000533,CUST00080,2025-11-21,PRD007,2,,COD,Delivered
ORD000534,CUST00287,2025-06-12,PRD012,2,2700.98,UPI,Delivered
ORD000535,CUST00892,2025-12-18,PRD005,3,5222.51,Net Banking,Delivered
ORD000536,CUST00661,2026-07-27,PRD010,1,1832.27,Debit Card,Delivered
ORD000537,CUST01072,2025-07-17,PRD011,1,9951.0,Debit Card,Returned
ORD000538,CUST01064,2025-10-03,PRD010,1,1841.2,Debit Card,Delivered
ORD000539,CUST00278,2026-08-29,PRD003,2,81473.39,Debit Card,Cancelled
ORD000540,CUST00853,2026-07-02,PRD003,1,42970.24,UPI,Delivered
ORD000541,CUST00639,2025-12-23,PRD012,1,1363.17,COD,Delivered
ORD000542,CUST00678,2026-05-16,PRD002,1,14390.72,UPI,Delivered
ORD000543,CUST00718,2025-06-30,PRD011,2,18688.05,UPI,Returned
ORD000544,CUST00395,2025-08-18,PRD005,1,1775.27,Net Banking,Returned
ORD000545,CUST00627,2025-06-17,PRD006,2,2580.93,Net Banking,Cancelled
ORD000546,CUST01109,2025-09-02,PRD011,3,28775.04,UPI,Delivered
ORD000547,CUST00444,2026-07-03,PRD005,1,1637.51,Net Banking,Delivered
ORD000548,CUST00387,2026-03-06,PRD011,2,19542.0,Net Banking,Delivered
ORD000549,CUST00568,2025-06-08,PRD012,2,2840.13,Credit Card,Delivered
ORD000550,CUST00006,2026-07-07,PRD004,1,3430.19,Credit Card,Delivered
ORD000551,CUST00294,2026-04-27,PRD003,2,80178.84,UPI,Returned
ORD000552,CUST00281,2025-07-28,PRD009,2,47356.55,Debit Card,Delivered
ORD000553,CUST01025,2026-07-16,PRD002,1,,COD,Delivered
ORD000554,CUST00972,2025-06-29,PRD006,1,1210.27,UPI,Returned
ORD000555,CUST00439,2025-04-05,PRD003,3,125273.47,COD,Returned
ORD000556,CUST01148,2026-03-13,PRD008,2,5548.47,UPI,Delivered
ORD000557,CUST01143,2025-11-20,PRD007,3,2704.88,Debit Card,Delivered
ORD000558,CUST00955,2025-08-11,PRD011,1,9212.86,Net Banking,Cancelled
ORD000559,CUST00392,2026-08-03,PRD007,1,973.79,UPI,Delivered
ORD000560,CUST00402,2025-05-05,PRD008,1,2700.78,Debit Card,Delivered
ORD000561,CUST00673,2025-11-08,PRD002,1,14253.24,UPI,Delivered
ORD000562,CUST00560,2025-06-10,PRD001,3,7106.21,UPI,Delivered
ORD000563,CUST00519,2025-12-17,PRD005,3,5166.11,UPI,Delivered
ORD000564,CUST00965,2025-12-20,PRD010,3,5501.51,Net Banking,Delivered
ORD000565,CUST00213,2025-04-18,PRD001,1,2472.58,Credit Card,Delivered
ORD000566,CUST00363,2025-08-15,PRD003,1,42335.97,UPI,Delivered
ORD000567,CUST00909,2025-05-12,PRD011,3,27289.7,Net Banking,Delivered
ORD000568,CUST00569,2026-03-06,PRD004,3,9464.8,Debit Card,Delivered
ORD000569,CUST00347,2026-04-20,PRD010,3,5706.95,COD,Delivered
ORD000570,CUST00853,2025-11-04,PRD011,3,27576.06,Net Banking,Delivered
ORD000571,CUST00303,2025-08-26,PRD012,1,1415.57,Debit Card,Delivered
ORD000572,CUST00407,2025-10-24,PRD012,2,2888.66,UPI,Delivered
ORD000573,CUST00638,2026-02-04,PRD005,2,3361.05,Net Banking,Delivered
ORD000574,CUST00177,2025-12-31,PRD010,2,3965.22,Credit Card,Delivered
ORD000575,CUST00177,2025-12-12,PRD003,1,42851.8,Credit Card,Delivered
ORD000576,CUST00022,2025-11-10,PRD004,3,9532.61,Credit Card,Delivered
ORD000577,CUST00631,2026-03-23,PRD011,3,29590.8,Credit Card,Delivered
ORD000578,CUST00636,2026-03-05,PRD001,2,4587.17,Credit Card,Cancelled
ORD000579,CUST01158,2026-08-20,PRD006,2,2387.11,Credit Card,Delivered
ORD000580,CUST00363,2025-07-17,PRD005,1,1666.69,COD,Delivered
ORD000581,CUST00728,2025-04-18,PRD010,1,1927.4,COD,Delivered
ORD000582,CUST00350,2025-04-09,PRD001,2,4767.07,Credit Card,Delivered
ORD000583,CUST00889,2025-08-11,PRD006,3,3817.61,Credit Card,Returned
ORD000584,CUST00701,2025-04-25,PRD012,2,2920.99,Debit Card,Delivered
ORD000585,CUST00186,2025-05-14,PRD009,1,23668.27,UPI,Delivered
ORD000586,CUST00237,2025-07-21,PRD009,3,71061.23,COD,Delivered
ORD000587,CUST01062,2026-02-18,PRD006,1,1254.61,UPI,Delivered
ORD000588,CUST00661,2026-04-11,PRD012,1,1479.41,UPI,Delivered
ORD000589,CUST00326,2025-10-18,PRD007,2,1927.65,UPI,Delivered
ORD000590,CUST00384,2025-05-14,PRD006,1,1240.13,UPI,Delivered
ORD000591,CUST00900,2026-04-21,PRD010,2,3875.86,COD,Delivered
ORD000592,CUST00970,2026-07-08,PRD004,1,3359.37,COD,Cancelled
ORD000593,CUST00822,2025-08-12,PRD005,1,1776.95,Net Banking,Delivered
ORD000594,CUST00221,2025-07-10,PRD007,2,1988.81,COD,Cancelled
ORD000595,CUST00183,2026-05-19,PRD001,1,2479.6,Net Banking,Delivered
ORD000596,CUST01074,2025-09-24,PRD004,2,6389.1,Debit Card,Cancelled
ORD000597,CUST00111,2025-08-23,PRD002,1,13711.28,Debit Card,Cancelled
ORD000598,CUST00940,2026-02-06,PRD007,1,964.89,Credit Card,Delivered
ORD000599,CUST00353,2026-04-21,PRD005,1,1661.59,Credit Card,Delivered
ORD000600,CUST00895,2025-05-10,PRD002,3,43578.31,Debit Card,Delivered
ORD000601,CUST00011,2025-12-17,PRD008,1,2840.29,COD,Delivered
ORD000602,CUST00436,2026-04-03,PRD008,3,8514.3,Credit Card,Delivered
ORD000603,CUST00197,2025-12-03,PRD007,1,992.53,COD,Delivered
ORD000604,CUST00670,2025-09-01,PRD005,3,5086.45,COD,Cancelled
ORD000605,CUST01094,2026-07-23,PRD002,1,14609.67,Net Banking,Delivered
ORD000606,CUST00056,2025-07-27,PRD004,2,6462.76,Debit Card,Delivered
ORD000607,CUST00697,2025-09-07,PRD009,1,24378.24,UPI,Delivered
ORD000608,CUST00472,2025-04-27,PRD003,2,79214.76,COD,Delivered
ORD000609,CUST00191,2025-06-30,PRD006,2,2448.8,Debit Card,Delivered
ORD000610,CUST00638,2026-07-19,PRD007,3,2707.74,COD,Returned
ORD000611,CUST00368,2025-06-05,PRD003,2,84572.43,COD,Delivered
ORD000612,CUST00170,2025-03-27,PRD006,3,3762.89,COD,Cancelled
ORD000613,CUST00026,2025-12-02,PRD003,1,40879.02,COD,Delivered
ORD000614,CUST00024,2025-09-17,PRD008,3,8458.71,UPI,Delivered
ORD000615,CUST00621,2025-06-24,PRD007,1,910.68,COD,Cancelled
ORD000616,CUST01029,2025-08-10,PRD006,2,2557.51,Debit Card,Cancelled
ORD000617,CUST00229,2025-05-01,PRD003,2,80695.98,UPI,Delivered
ORD000618,CUST00308,2026-03-22,PRD001,1,2425.92,Debit Card,Delivered
ORD000619,CUST00405,2026-06-24,PRD009,2,47273.06,UPI,Cancelled
ORD000620,CUST00952,2026-02-04,PRD005,1,1707.18,Debit Card,Delivered
ORD000621,CUST00103,2026-08-26,PRD010,3,5652.59,Debit Card,Delivered
ORD000622,CUST00049,2026-01-29,PRD009,1,23391.28,UPI,Delivered
ORD000623,CUST00915,2025-12-09,PRD006,1,1246.49,Debit Card,Delivered
ORD000624,CUST00075,2025-08-01,PRD009,3,,Net Banking,Delivered
ORD000625,CUST00194,2025-05-19,PRD003,3,122462.66,Debit Card,Delivered
ORD000626,CUST00708,2026-06-06,PRD008,3,8923.92,Net Banking,Delivered
ORD000627,CUST01166,2026-01-21,PRD008,1,2810.9,Credit Card,Delivered
ORD000628,CUST00208,2026-09-06,PRD007,2,1813.94,Debit Card,Delivered
ORD000629,CUST00866,2026-06-15,PRD007,1,973.7,UPI,Delivered
ORD000630,CUST00888,2025-12-29,PRD002,1,14991.38,Net Banking,Delivered
ORD000631,CUST01053,2025-06-19,PRD009,1,22621.17,Net Banking,Delivered
ORD000632,CUST00969,2025-06-08,PRD004,2,6780.27,Credit Card,Delivered
ORD000633,CUST00567,2025-05-10,PRD009,3,70487.21,Credit Card,Delivered
ORD000634,CUST00584,2025-09-01,PRD005,1,1622.47,COD,Delivered
ORD000635,CUST00266,2026-04-22,PRD005,1,1761.27,Debit Card,Delivered
ORD000636,CUST00199,2025-11-20,PRD004,1,3262.68,UPI,Delivered
ORD000637,CUST00590,2026-04-21,PRD012,3,4254.45,COD,Delivered
ORD000638,CUST00551,2026-09-06,PRD006,2,2579.78,UPI,Delivered
ORD000639,CUST00703,2025-08-06,PRD006,1,1226.83,COD,Delivered
ORD000640,CUST01022,2025-12-08,PRD004,2,6769.16,Debit Card,Delivered
ORD000641,CUST00826,2025-10-03,PRD001,3,7472.8,COD,Returned
ORD000642,CUST01150,2025-03-28,PRD006,1,1297.03,Debit Card,Delivered
ORD000643,CUST00623,2025-09-27,PRD005,1,1703.18,Credit Card,Delivered
ORD000644,CUST01198,2026-04-08,PRD003,2,81109.28,UPI,Delivered
ORD000645,CUST00582,2026-07-15,PRD009,3,69257.62,Net Banking,Delivered
ORD000646,CUST00270,2026-05-13,PRD007,2,1822.87,COD,Delivered
ORD000647,CUST00448,2026-06-26,PRD004,1,3211.6,Credit Card,Delivered
ORD000648,CUST00822,2026-07-21,PRD009,2,46086.92,Net Banking,Delivered
ORD000649,CUST00572,2026-02-05,PRD006,1,1255.38,Debit Card,Delivered
ORD000650,CUST01029,2025-05-20,PRD009,2,49293.31,COD,Delivered
ORD000651,CUST00951,2026-03-26,PRD005,2,3552.43,COD,Delivered
ORD000652,CUST00591,2026-04-18,PRD001,2,4879.51,Credit Card,Returned
ORD000653,CUST00202,2025-04-01,PRD007,2,1992.85,COD,Delivered
ORD000654,CUST00387,2026-08-31,PRD011,1,9137.66,Net Banking,Delivered
ORD000655,CUST01031,2026-06-26,PRD002,2,28224.44,UPI,Delivered
ORD000656,CUST00666,2026-03-12,PRD010,1,1924.14,UPI,Delivered
ORD000657,CUST00759,2025-06-05,PRD001,3,7339.47,COD,Delivered
ORD000658,CUST01131,2025-12-14,PRD009,1,22902.53,Debit Card,Returned
ORD000659,CUST00491,2025-07-30,PRD003,2,85321.93,Debit Card,Delivered
ORD000660,CUST00272,2026-04-25,PRD005,1,1656.34,COD,Returned
ORD000661,CUST00941,2026-08-28,PRD004,3,10486.2,Credit Card,Delivered
ORD000662,CUST00945,2025-10-01,PRD009,3,72027.17,Debit Card,Delivered
ORD000663,CUST00327,2026-04-26,PRD004,2,6347.08,UPI,Cancelled
ORD000664,CUST00833,2025-07-03,PRD009,2,45350.01,COD,Returned
ORD000665,CUST00533,2026-08-18,PRD012,2,2931.02,Net Banking,Delivered
ORD000666,CUST00049,2026-02-28,PRD008,2,5434.06,COD,Returned
ORD000667,CUST00082,2026-08-24,PRD006,2,2471.1,COD,Cancelled
ORD000668,CUST00878,2026-07-07,PRD002,1,13892.82,Net Banking,Delivered
ORD000669,CUST00229,2026-03-22,PRD012,1,1447.51,Credit Card,Delivered
ORD000670,CUST00498,2026-07-19,PRD008,1,2798.07,UPI,Delivered
ORD000671,CUST00939,2025-11-18,PRD012,2,2925.14,Debit Card,Cancelled
ORD000672,CUST00605,2026-08-20,PRD012,2,2833.22,Debit Card,Delivered
ORD000673,CUST01164,2025-12-30,PRD005,2,3288.58,Net Banking,Delivered
ORD000674,CUST00591,2025-08-11,PRD001,1,2389.93,Debit Card,Returned
ORD000675,CUST00629,2026-03-22,PRD012,1,1394.78,COD,Delivered
ORD000676,CUST00604,2026-07-13,PRD003,3,117755.6,Net Banking,Returned
ORD000677,CUST00599,2025-10-18,PRD007,1,901.9,Credit Card,Delivered
ORD000678,CUST01195,2025-11-01,PRD005,1,1665.77,Net Banking,Delivered
